customer_id,gender,age,country,city,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn
24587,,37,UK,Delhi,2022-07-07 00:00:00,2024-10-17 00:00:00,Organic,Tablet,Annual,0,10,7.29749648984126,4.6235174492559,0.9,0.49,925.737930831472,67.1728278980546,0,,0,0,2,SEPA,4,10,16.15,892.393086825877,6,0
24588,Male,33,Germany,London,2024-06-13 00:00:00,2023-11-02 00:00:00,Email,Desktop,Monthly,0,15,9.61943751498103,4.80004643031503,0.62,0.44,289.330315340666,85.1602487189314,0,REF10,3,0,3,SEPA,3,8,27.98,1937.10175103632,0,0
24589,Female,49,UK,Berlin,2022-12-21 00:00:00,2024-01-16 00:00:00,Google Ads,Mobile,Monthly,1,17,11.4167631845414,4.84561965298987,0.34,0.45,543.630828353438,56.7222645825884,1,NEW20,0,0,4,SEPA,1,6,19.14,89.8429455363009,3,0
24590,Male,38,Bangladesh,Mumbai,2023-08-22 00:00:00,2025-03-01 00:00:00,Organic,Desktop,Monthly,0,12,14.8965095809948,3.68578849286314,0.5,0.48,468.195159957626,87.2679316933997,1,,1,0,0,SEPA,4,5,7.06,445.283507712748,12,0
24591,Female,36,UK,London,2022-11-08 00:00:00,2024-01-15 00:00:00,Organic,Tablet,Monthly,0,14,6.66595947299163,3.37516457492452,0.92,0.36,,59.031841016984,0,SALE15,1,1,2,UPI,5,2,9.84,521.077560240068,8,0
24592,,23,Bangladesh,New York,2023-12-17 00:00:00,2024-09-02 00:00:00,Google Ads,Desktop,Annual,0,18,7.5952789662785,4.24798853243911,0.9,0.5,33.3007904910102,68.1434571873576,0,NEW20,1,0,2,BKash,3,2,22.64,1838.05498822037,0,1
24593,Female,,India,Delhi,2023-03-22 00:00:00,2024-06-01 00:00:00,Email,Tablet,Monthly,1,16,7.05609095777262,4.02142921368554,0.32,0.1,663.027040155084,71.1982826758682,1,,5,0,3,UPI,5,9,9.44,25.0837291143641,0,0
24594,Female,30,USA,Mumbai,2023-09-21 00:00:00,2024-12-01 00:00:00,Facebook Ads,Tablet,Monthly,0,14,3.7598185705747,0.0177052060916072,0.8,0.19,277.48874237952,36.4757744036553,1,,2,0,3,SEPA,3,5,11.7,2818.58211274101,4,0
24595,Female,31,India,New York,2024-01-09 00:00:00,2024-10-23 00:00:00,Referral,Tablet,Monthly,0,18,6.76260154071344,6.29237220815406,0.71,0.35,733.511314472093,55.6298213619168,1,REF10,3,0,3,SEPA,5,9,7.31,1420.55386404143,5,0
24596,Female,30,Bangladesh,London,2023-07-28 00:00:00,2024-04-26 00:00:00,Facebook Ads,Mobile,Annual,0,18,10.9630115801607,3.2814770297934,0.33,0.25,643.905535638935,40.6949628406494,1,,2,1,3,UPI,5,6,14.59,2555.22692658373,2,0
24597,Other,39,India,London,2023-09-04 00:00:00,2024-09-25 00:00:00,Referral,Desktop,Monthly,0,13,9.26048064636112,3.47529195625572,0.03,0.28,872.123298148213,59.0126540037425,1,,3,0,6,BKash,3,9,8.57,1406.48991104091,9,0
24598,,20,Bangladesh,London,2023-11-13 00:00:00,2023-03-18 00:00:00,Referral,Desktop,Annual,0,23,15.0247839442796,2.5044552779524,0.36,0.36,787.020190215563,78.0199228118806,0,REF10,1,0,5,BKash,4,3,11.67,861.399395340685,5,0
24599,Male,33,India,Berlin,2024-06-04 00:00:00,2024-11-15 00:00:00,Organic,Desktop,Monthly,1,12,5.58273490817842,2.1813230027902,0,0.11,265.80264092023,104.178665441862,0,,1,0,2,PayPal,3,4,25,1431.18479920116,1,0
24600,,45,Bangladesh,London,2022-06-05 00:00:00,2023-07-29 00:00:00,Referral,Desktop,Annual,0,13,7.09842431788722,4.26039803249983,0.78,0.27,582.882317556442,53.8979383280314,1,,1,0,1,SEPA,4,9,5.88,343.933459276551,9,0
24601,Male,23,USA,Hamburg,2022-02-06 00:00:00,2023-11-08 00:00:00,Organic,Tablet,Monthly,0,8,8.01514545364942,0.920026574166331,0.63,0.1,262.737326181822,49.0681543641347,0,,0,0,3,SEPA,3,2,20.99,604.128710744804,10,0
24602,Male,37,USA,London,2024-02-27 00:00:00,2024-11-14 00:00:00,Google Ads,Desktop,Monthly,0,14,9.07199651922778,6.33205499954007,0.97,0.39,513.493753722614,77.8879485371316,1,REF10,2,0,4,Card,3,7,20.11,1980.11436647057,3,0
24603,Male,29,USA,Delhi,2023-07-01 00:00:00,2023-04-15 00:00:00,Referral,Desktop,Annual,1,13,6.61919154890042,4.12876917304749,0.07,0.39,425.877411723536,43.4289857100845,0,SALE15,1,0,7,SEPA,5,7,25.27,1807.01229519095,13,0
24604,Male,31,Bangladesh,Mumbai,2023-03-14 00:00:00,2023-08-04 00:00:00,Google Ads,Mobile,Monthly,0,17,7.23680706552464,5.5071021055433,0.31,0.36,423.651737032464,65.2146546972118,1,,1,0,2,BKash,2,7,19.58,1622.45634844255,12,0
24605,Female,52,UK,Mumbai,2022-11-23 00:00:00,2024-10-02 00:00:00,Facebook Ads,Mobile,Annual,0,16,12.4724604171156,4.79332792490298,0.25,0.25,222.172951331592,30.309249228502,0,REF10,0,0,0,PayPal,2,0,6.36,1594.96209825526,4,1
24606,Female,18,India,Mumbai,2022-12-20 00:00:00,2023-08-17 00:00:00,Organic,Desktop,Monthly,0,17,11.3929411370513,6.53959448177666,0.38,0.27,619.60389144062,11.310862997473,0,,4,0,3,SEPA,5,3,28.32,1366.16106855652,2,0
24607,Female,43,India,Berlin,2022-09-19 00:00:00,2025-03-06 00:00:00,Organic,Mobile,Annual,0,12,9.45058235308618,4.53020731995232,0.92,0.4,728.09099231173,61.2275304115319,0,NEW20,2,0,0,Card,4,1,18.64,1601.26802352921,11,0
24608,Female,30,India,Mumbai,2022-01-19 00:00:00,2024-05-30 00:00:00,Email,Mobile,Monthly,0,7,10.8705619711513,4.15510747066646,0.42,0.39,505.78706241572,73.6594002283618,1,SALE15,2,0,1,BKash,3,7,21.94,1913.98161800689,9,0
24609,Female,30,India,Delhi,2022-12-28 00:00:00,2024-01-23 00:00:00,Referral,Mobile,Monthly,0,18,9.72474930854295,6.73752992830854,0.25,0.5,703.659316411182,48.2876388648424,0,REF10,0,0,6,SEPA,4,8,28.04,5.40534947650008,4,0
24610,Female,24,USA,New York,2022-01-08 00:00:00,2023-11-30 00:00:00,Email,Tablet,Monthly,0,21,6.4931965951755,4.12751618178611,0.08,0.33,575.047014190479,87.7976245979997,0,NEW20,1,0,2,SEPA,5,3,23.29,2321.43910658969,2,0
24611,Male,43,UK,Dhaka,2023-03-08 00:00:00,2024-12-15 00:00:00,Email,Mobile,Annual,1,15,10.1581248504202,1.64764078224623,0.51,0.46,592.267293097994,69.5419154732298,1,REF10,1,0,4,UPI,2,6,28,591.418101795037,14,0
24612,Female,33,India,Hamburg,2023-04-23 00:00:00,2023-03-28 00:00:00,Google Ads,Mobile,Monthly,0,20,12.066766938254,4.99489903096845,0.89,0.17,701.601887313203,10.9855496139676,1,SALE15,2,0,9,PayPal,4,1,13.18,1546.77651801348,1,0
24613,Female,32,UK,Mumbai,2023-03-26 00:00:00,2024-05-08 00:00:00,Organic,Desktop,Annual,1,17,8.05949754773635,2.36025319359235,0.74,0.46,771.605133945261,51.0994732913935,1,,6,0,3,UPI,5,3,24,2481.10048985801,9,0
24614,Female,,Bangladesh,Delhi,2024-02-23 00:00:00,2024-04-04 00:00:00,Google Ads,Desktop,Monthly,0,13,8.26234645647853,2.16892091950754,0.54,0.45,471.759377443817,92.1030568564706,0,REF10,4,1,2,PayPal,4,1,28.17,1940.38623889517,12,0
24615,Female,33,Bangladesh,Mumbai,2023-01-08 00:00:00,2023-08-28 00:00:00,Organic,Tablet,Monthly,0,14,12.8517133362782,4.23673318960881,0.59,0.47,536.897859699724,42.3015507629242,0,,1,0,2,BKash,3,6,21.33,1570.24356729953,12,0
24616,Female,15,India,Berlin,2024-05-27 00:00:00,2023-11-10 00:00:00,Organic,Mobile,Annual,0,19,12.2227978128376,4.8414714290362,0.56,0.32,710.289697680246,57.5955411433012,0,NEW20,2,0,3,SEPA,3,3,20.11,1041.0851040737,7,0
24617,Male,30,Germany,Delhi,2023-06-20 00:00:00,2023-04-21 00:00:00,Email,Desktop,Annual,1,15,9.76848666845345,2.61345990993084,0.46,0.14,980.635384104303,71.7800408215133,0,REF10,3,0,1,PayPal,4,1,20.78,404.794463071593,12,0
24618,Male,,USA,Hamburg,2024-07-09 00:00:00,2024-07-07 00:00:00,Google Ads,Tablet,Monthly,0,18,8.17394390307116,2.96825273135796,0.88,0.19,842.483994347508,42.0010859478557,1,,1,0,2,SEPA,2,5,10.97,869.328110974265,5,1
24619,Female,,India,Hamburg,2023-10-15 00:00:00,2025-02-06 00:00:00,Google Ads,Desktop,Monthly,1,16,8.8966049139984,5.23720128081123,0.46,0.1,623.982617041418,95.103849277424,0,NEW20,6,0,2,SEPA,2,7,15.1,514.333713734283,3,1
24620,Female,24,USA,Dhaka,2022-04-29 00:00:00,2023-07-15 00:00:00,Organic,Desktop,Monthly,1,17,9.65275441625163,4.5530610426976,0.98,0.46,673.777040740433,49.620773906232,0,REF10,2,1,0,PayPal,3,9,6.91,1705.55309440169,10,0
24621,Female,31,India,Delhi,2023-04-02 00:00:00,2024-03-24 00:00:00,Google Ads,Mobile,Monthly,1,14,6.94397063373612,2.38113276205806,0.41,0.13,617.877585810949,33.6910033595229,1,SALE15,1,0,2,BKash,4,2,6.63,1358.85925369834,0,0
24622,Male,28,USA,Mumbai,2024-07-14 00:00:00,2025-01-24 00:00:00,Referral,Desktop,Annual,0,11,11.5197940562571,3.60281367225954,0.11,0.04,644.164468330647,32.3918540112754,1,NEW20,2,1,5,PayPal,2,6,25.96,1154.91188715941,6,0
24623,Male,35,Germany,Mumbai,2022-01-09 00:00:00,2024-07-05 00:00:00,Google Ads,Mobile,Monthly,0,13,7.96326066135886,4.8742348945329,0.2,0.06,631.354714299047,67.3804732104177,0,,2,0,4,BKash,4,6,24.52,1034.84936107822,1,0
24624,Female,24,Germany,Dhaka,2023-03-23 00:00:00,2023-09-11 00:00:00,Facebook Ads,Mobile,Monthly,0,19,9.94703227433227,1.79752020719471,0.64,0.2,602.630564876558,42.130799156394,1,NEW20,3,0,3,PayPal,,2,16.92,773.230716775451,3,0
24625,Female,31,Bangladesh,Berlin,2022-06-17 00:00:00,2023-03-15 00:00:00,Google Ads,Desktop,Monthly,0,13,8.40911728238378,2.69506460311294,0.01,0.43,534.401005255734,50.3190020599829,0,,1,1,5,BKash,5,9,9.54,1252.90925729435,14,0
24626,Female,35,India,Delhi,2024-02-14 00:00:00,2024-10-03 00:00:00,Referral,Tablet,Monthly,1,11,13.6546875926973,4.31995899297477,0.89,0.43,,113.033943331466,0,,2,0,7,SEPA,3,8,21.54,115.125377588742,11,0
24627,Male,41,Germany,Hamburg,2023-12-21 00:00:00,2024-12-27 00:00:00,Google Ads,Desktop,Annual,0,17,6.14437885814901,2.91283192383237,0.05,0.24,568.799428627362,89.3056400407795,1,,1,0,5,UPI,4,8,23.01,531.886048517473,1,0
24628,Male,47,Germany,Berlin,2024-09-24 00:00:00,2023-10-17 00:00:00,Referral,Tablet,Monthly,0,14,10.9562211375029,6.2689052828618,0.51,0.46,433.627803019272,69.4979253257885,1,REF10,3,0,4,PayPal,4,3,10.36,630.182379984841,4,0
24629,Female,32,India,Berlin,2024-03-10 00:00:00,2024-09-23 00:00:00,Facebook Ads,Desktop,Monthly,0,9,8.9711665588812,1.80392189616999,0.17,0.23,415.499162293475,52.0282896618271,0,,0,0,3,SEPA,5,10,5.87,2141.97727616173,8,0
24630,Male,54,India,New York,2024-08-14 00:00:00,2025-02-18 00:00:00,Email,Mobile,Annual,0,16,10.8137682651181,3.22264230307101,0.65,0.36,769.219102784562,55.6157671338073,0,,2,0,2,BKash,2,7,18.3,1654.62441674215,5,1
24631,Female,33,Bangladesh,New York,2023-07-26 00:00:00,2023-08-31 00:00:00,Organic,Tablet,Monthly,1,21,9.46251806969198,4.00980113545313,0.18,0.34,,24.9397221212342,1,NEW20,4,0,3,PayPal,5,1,20.34,1331.34548223664,5,0
24632,Female,43,Germany,Delhi,2024-05-10 00:00:00,2023-08-25 00:00:00,Organic,Desktop,Annual,1,10,10.7266164263902,4.98487025707492,0.95,0.32,360.992087550746,58.1084507208852,1,NEW20,1,0,1,PayPal,4,5,22.83,1453.97932495087,9,0
24633,Male,54,USA,Delhi,2022-12-29 00:00:00,2025-02-22 00:00:00,Organic,Desktop,Monthly,0,20,7.85546645117421,4.2064673263981,0.34,0.12,344.832319065587,40.4128674987968,1,REF10,4,0,1,Card,4,10,25.7,1187.9233538576,12,0
24634,Female,36,India,Mumbai,2023-07-17 00:00:00,2023-05-16 00:00:00,Facebook Ads,Mobile,Monthly,0,15,11.4466814436443,2.39155872947455,0.49,0.48,344.86552965013,13.6921442818925,1,,2,0,8,BKash,1,4,28.03,1872.34501499462,12,1
24635,Female,21,India,Mumbai,2023-07-06 00:00:00,2024-11-12 00:00:00,Facebook Ads,Desktop,Annual,0,11,7.1424226755875,2.2932812940144,0.08,0.39,55.1127509749136,70.2483545158058,1,,3,0,2,PayPal,4,10,13.79,1480.87913336915,1,1
24636,Male,36,India,Berlin,2024-06-01 00:00:00,2024-06-01 00:00:00,Referral,Mobile,Monthly,0,19,8.09670164616696,0.775331724082659,0.96,0.08,41.9847334813029,84.8346990667948,0,NEW20,4,0,1,BKash,3,3,29.56,842.621962829057,1,1
24637,Male,29,India,New York,2024-04-26 00:00:00,2024-04-07 00:00:00,Facebook Ads,Tablet,Monthly,0,12,6.86862400542568,5.26280360403783,0.46,0.12,305.452593443333,44.4424504140481,1,,2,0,5,Card,4,6,13.8,2644.21228723658,10,0
24638,Male,32,Germany,Delhi,2022-09-24 00:00:00,2024-03-08 00:00:00,Email,Desktop,Monthly,1,16,8.79389668428059,4.73505740481837,0.15,0.3,,53.8001904724292,1,SALE15,2,0,4,PayPal,3,7,16.45,1355.76292021059,9,0
24639,Female,55,USA,Hamburg,2022-11-25 00:00:00,2023-05-19 00:00:00,Referral,Desktop,Annual,0,22,4.90901830049654,4.29882622689372,0.11,0.48,842.003353185966,31.0182570246373,1,,1,0,2,UPI,4,7,8.73,322.845879779987,5,0
24640,Female,23,Bangladesh,Delhi,2022-01-16 00:00:00,2023-06-07 00:00:00,Email,Mobile,Annual,0,14,14.3454607702843,4.38140380920202,0.38,0.01,559.881160012267,59.2247247670686,1,REF10,0,0,1,BKash,3,2,27.84,584.375154118828,6,0
24641,Female,38,UK,Hamburg,2022-10-08 00:00:00,2024-08-21 00:00:00,Email,Mobile,Monthly,0,19,7.83751071303806,5.68901292099124,0.16,0.32,68.8190929151779,25.2815229689962,0,NEW20,0,0,2,BKash,3,7,29.64,1532.25102142469,3,0
24642,Female,26,Germany,Delhi,2023-02-20 00:00:00,2024-06-13 00:00:00,Google Ads,Desktop,Monthly,1,14,8.47642389886354,5.03590350700309,0.61,0.44,310.451907384512,46.4108736239431,1,,1,0,2,SEPA,4,5,17.49,237.453044009477,4,0
24643,Female,32,Germany,New York,2023-12-15 00:00:00,2024-06-04 00:00:00,Organic,Tablet,Annual,1,14,10.6959321281,4.89376784362417,0.65,0.14,713.083251178691,86.5491524692769,1,REF10,2,0,2,Card,4,0,14.82,655.325180672405,5,0
24644,Female,42,UK,Delhi,2024-06-24 00:00:00,2024-08-07 00:00:00,Email,Mobile,Monthly,0,14,10.1241793462099,5.55085271079085,0.11,0.07,292.053792431183,31.5897541354867,1,SALE15,2,0,3,BKash,4,7,12.13,957.558989906793,8,0
24645,Female,38,UK,Berlin,2023-04-23 00:00:00,2024-09-17 00:00:00,Organic,Tablet,Monthly,0,16,6.22100591449762,4.56001548461564,0.01,0.46,553.859588630431,75.7557538930134,0,,2,0,5,BKash,1,8,18.88,1700.02135910109,9,0
24646,Male,,India,Delhi,2023-03-17 00:00:00,2023-05-14 00:00:00,Referral,Tablet,Monthly,0,9,11.6972412707552,4.20622670331633,0.75,0.39,56.5134735969517,46.3440334693787,1,NEW20,4,0,2,Card,1,6,8.99,350.054459027238,13,0
24647,Female,29,USA,Hamburg,2023-08-19 00:00:00,2023-03-21 00:00:00,Organic,Tablet,Annual,0,13,10.5521159879277,2.90353068260753,0.57,0.48,586.980940505676,52.5108384331298,0,NEW20,0,0,2,Card,4,3,6.37,1249.22400658261,2,0
24648,Female,,Germany,London,2022-10-24 00:00:00,2024-10-03 00:00:00,Facebook Ads,Mobile,Monthly,0,14,1.17501776243341,1.13505393671832,0.48,0.25,7.28312554960564,81.898732483082,1,SALE15,2,0,3,UPI,5,3,14.17,2153.37615310053,1,0
24649,Female,52,Germany,Mumbai,2023-01-15 00:00:00,2024-04-09 00:00:00,Organic,Mobile,Monthly,1,11,10.0007752591131,2.66203468814242,0.89,0.08,546.408899147604,32.3007094678005,1,REF10,1,0,4,UPI,5,6,24.94,53.8833085555752,5,0
24650,Female,26,Bangladesh,Dhaka,2024-09-20 00:00:00,2025-02-15 00:00:00,Facebook Ads,Tablet,Monthly,0,15,0.981443970361406,4.98314119855214,0.27,0.23,363.019261546794,101.554788687359,0,NEW20,3,0,3,BKash,3,7,28.94,1512.21628736518,8,0
24651,Male,54,UK,Berlin,2022-03-06 00:00:00,2025-02-11 00:00:00,Google Ads,Mobile,Annual,0,18,5.07947818878715,3.25954224764286,0.59,0.1,255.752425238224,61.5450997788083,1,NEW20,1,0,2,UPI,4,9,25.77,1129.88367699074,13,0
24652,Female,47,UK,Delhi,2022-06-09 00:00:00,2024-08-26 00:00:00,Google Ads,Desktop,Annual,0,11,7.91481960529899,3.53612249074547,0.31,0.44,528.627886538649,83.6200061468375,1,,1,0,3,UPI,5,8,15.46,194.693330596769,14,0
24653,Male,49,Germany,London,2023-09-08 00:00:00,2023-12-16 00:00:00,Email,Tablet,Annual,1,13,11.3222633917947,5.06393231870244,0.43,0.48,177.506199230992,53.2367600003527,0,,2,0,2,Card,4,8,7.18,667.02964960334,6,1
24654,Female,38,UK,New York,2024-05-12 00:00:00,2023-05-25 00:00:00,Facebook Ads,Desktop,Annual,0,13,11.0673115798912,1.30988243586424,0.11,0.33,213.426896826788,52.6858881983223,0,SALE15,1,0,2,UPI,4,9,16.87,984.283345047922,9,0
24655,Female,47,India,Hamburg,2022-06-25 00:00:00,2024-07-12 00:00:00,Facebook Ads,Mobile,Monthly,1,13,4.93049124023182,5.13538703495341,0.73,0,600.136061391725,41.6723878393347,1,REF10,1,0,2,PayPal,,2,28.6,784.036632384487,6,0
24656,Female,25,Bangladesh,Hamburg,2023-07-20 00:00:00,2023-10-22 00:00:00,Organic,Desktop,Annual,0,4,6.38577847175767,5.20991383564148,0,0.38,,47.5635486977596,1,,2,0,3,UPI,4,8,11.79,819.225949558418,14,0
24657,Female,28,Germany,Hamburg,2022-05-05 00:00:00,2023-05-08 00:00:00,Google Ads,Tablet,Annual,0,13,5.29965078156276,3.89204965162717,0.38,0.19,60.3844351512507,99.8335505056016,1,REF10,5,0,6,UPI,,9,23.27,1048.57038996578,13,1
24658,Female,43,Bangladesh,Berlin,2022-03-16 00:00:00,2024-04-11 00:00:00,Facebook Ads,Desktop,Annual,0,12,9.53304242350082,3.93155753807954,0.88,0.31,414.976521232989,50.1695316959584,1,REF10,2,1,1,SEPA,2,8,21.68,2234.05745221594,0,0
24659,Male,38,India,Berlin,2023-09-26 00:00:00,2025-02-12 00:00:00,Referral,Mobile,Monthly,1,22,8.32490929830043,3.72448693628588,0.85,0.01,1112.76897509568,55.0585394065425,1,,5,0,2,UPI,3,7,24.32,305.805504628273,6,1
24660,,34,Bangladesh,Delhi,2023-07-07 00:00:00,2024-12-08 00:00:00,Google Ads,Desktop,Monthly,1,18,12.3099558335573,4.99330117926817,0.14,0.38,443.030166160025,68.0119620582061,1,SALE15,3,0,3,UPI,3,1,13.33,1207.49989579894,1,0
24661,Female,10,UK,New York,2023-05-20 00:00:00,2024-05-06 00:00:00,Email,Tablet,Annual,0,22,7.71180189433153,2.84203565167467,0.47,0.33,706.762226808591,110.560125326487,1,NEW20,2,0,5,Card,3,1,19.33,884.675832169926,14,0
24662,Female,31,Germany,Delhi,2022-12-05 00:00:00,2024-01-06 00:00:00,Email,Desktop,Monthly,0,13,7.08954956676819,3.50904924040957,0.14,0.35,460.561741975016,48.3846414658492,0,NEW20,3,0,2,BKash,4,4,11.1,1719.18318072999,8,0
24663,Male,23,Bangladesh,London,2024-05-31 00:00:00,2025-02-04 00:00:00,Google Ads,Mobile,Annual,0,6,8.64433015897038,5.77718272467311,0.11,0.37,200.676111399024,52.580798336604,1,,3,0,5,BKash,2,1,16.49,788.127052658486,7,0
24664,Female,40,USA,Dhaka,2023-07-27 00:00:00,2023-06-15 00:00:00,Facebook Ads,Mobile,Annual,0,14,9.9641181053759,3.32752584339527,0.85,0.16,321.440916687235,59.2135732780671,0,SALE15,1,0,2,UPI,,9,25.77,975.717646193161,6,0
24665,Male,33,Germany,Mumbai,2022-05-15 00:00:00,2024-11-26 00:00:00,Email,Desktop,Monthly,1,18,9.20361007595893,4.59988593223238,0.18,0.33,183.977452465273,63.2891920940079,0,SALE15,5,0,3,PayPal,4,5,11.94,1228.32567059459,9,1
24666,Female,29,Bangladesh,Mumbai,2024-08-06 00:00:00,2023-09-03 00:00:00,Google Ads,Tablet,Annual,0,12,9.76802615923264,4.10849127383535,0.05,0.08,956.95972799177,41.7811759108927,1,,1,0,2,Card,4,8,15.64,1426.55618018671,11,0
24667,Male,61,Germany,New York,2023-04-22 00:00:00,2024-02-02 00:00:00,Organic,Desktop,Annual,1,15,6.99016606411873,3.58908679043699,0.38,0.22,482.591468715789,45.5474573282491,0,,3,0,3,PayPal,3,1,25.95,2061.41930434275,5,0
24668,Female,,Bangladesh,Dhaka,2023-09-06 00:00:00,2024-11-24 00:00:00,Facebook Ads,Tablet,Monthly,0,13,8.45368478958474,4.97435897126493,0.15,0.04,460.539293183559,72.8353184989584,0,,3,0,2,Card,4,0,22.43,928.45810463575,6,0
24669,Female,46,Bangladesh,London,2022-02-22 00:00:00,2023-04-11 00:00:00,Google Ads,Desktop,Annual,0,15,1.18514023397917,4.56245573648969,0.96,0.32,1.24344897225257,93.8062916253853,0,REF10,5,0,7,SEPA,,1,7.44,274.895512965713,6,1
24670,Male,57,UK,Berlin,2022-08-16 00:00:00,2024-11-02 00:00:00,Organic,Mobile,Annual,0,17,9.91442044364477,4.65567815132348,0.61,0.46,813.630473885036,122.108078644878,1,,0,0,3,Card,5,10,8.56,1401.17966117791,5,0
24671,Female,43,Bangladesh,London,2024-05-14 00:00:00,2023-06-08 00:00:00,Referral,Tablet,Monthly,0,15,1.76986554915483,6.2279158339357,0.25,0.41,823.24250697218,31.2617677750527,1,,2,0,1,PayPal,3,9,16.52,2275.95205585148,1,0
24672,Female,27,USA,Mumbai,2022-04-10 00:00:00,2023-07-16 00:00:00,Email,Tablet,Monthly,0,13,9.51955338500781,0.351830513381493,0.84,0.06,640.050478941317,59.9940973469364,0,,3,1,1,UPI,4,9,10,1171.28980379694,9,0
24673,Male,26,UK,Dhaka,2024-07-10 00:00:00,2024-10-18 00:00:00,Google Ads,Tablet,Monthly,0,14,7.17269773058746,4.21405171351615,0.43,0.23,118.109956222382,19.2265868503952,1,,4,0,6,SEPA,2,7,10.2,2975.8785400274,4,1
24674,Female,45,USA,New York,2023-04-22 00:00:00,2023-01-04 00:00:00,Facebook Ads,Mobile,Monthly,0,12,9.10080982318866,4.5576947821415,0.44,0.02,213.900334268733,34.2405707946702,1,,1,0,2,PayPal,5,7,27.35,727.906410689508,7,0
24675,Male,14,USA,Delhi,2024-04-08 00:00:00,2024-09-10 00:00:00,Organic,Mobile,Monthly,0,17,10.4086797303393,2.02507517853434,0.16,0.01,71.7294409545576,59.3779676138679,0,REF10,0,0,2,UPI,5,4,25.82,1621.38605553043,0,1
24676,Male,34,India,Dhaka,2022-12-15 00:00:00,2023-08-04 00:00:00,Google Ads,Mobile,Monthly,0,16,9.36591429731606,1.50743414418725,0.09,0.05,557.814911920335,53.6211471952744,0,REF10,6,0,7,Card,1,9,25.57,1011.47232188784,9,1
24677,Male,13,USA,New York,2022-02-04 00:00:00,2023-01-06 00:00:00,Google Ads,Desktop,Annual,0,14,11.9122987363665,1.38718569530612,0.1,0.43,536.426387415902,34.8479660622313,1,,2,0,3,PayPal,4,3,12.83,1098.05769482954,4,0
24678,Female,36,Bangladesh,Dhaka,2022-09-16 00:00:00,2024-03-23 00:00:00,Organic,Desktop,Annual,0,19,9.52463111941294,9.42997892646036,0.62,0.36,756.911923273509,98.4966679492223,0,SALE15,3,0,2,UPI,3,5,22.24,1798.46874076896,0,0
24679,Male,44,Germany,Hamburg,2023-01-01 00:00:00,2023-06-07 00:00:00,Google Ads,Desktop,Monthly,0,21,4.33583215770828,0.810857420642004,0.04,0.46,827.445485467545,29.5192396456524,1,REF10,2,0,3,PayPal,4,3,28.11,1684.37563247058,3,0
24680,Female,,UK,Mumbai,2024-08-22 00:00:00,2024-08-25 00:00:00,Facebook Ads,Tablet,Annual,0,14,16.7606885965058,1.33285352500664,0.17,0.45,88.4057300566921,82.9192800067948,1,NEW20,2,0,3,Card,5,7,9.07,1756.03858219267,3,1
24681,Female,44,UK,Hamburg,2023-04-26 00:00:00,2023-09-22 00:00:00,Email,Tablet,Annual,0,6,4.48518589436666,3.74717905703243,0.33,0.27,480.557776730046,30.0532909773541,1,,3,0,3,PayPal,3,2,29.62,1174.10282226539,4,0
24682,Male,55,UK,Berlin,2022-11-16 00:00:00,2024-02-12 00:00:00,Facebook Ads,Tablet,Monthly,0,16,10.965447425776,6.01641845195709,0.46,0.19,805.763521469937,97.1253187254611,1,REF10,1,1,3,Card,2,5,25.43,920.728628636543,8,1
24683,Female,34,Germany,Mumbai,2022-05-19 00:00:00,2025-02-26 00:00:00,Facebook Ads,Tablet,Monthly,0,14,7.05105920731675,5.09502559938232,0.03,0.24,444.148232697634,52.1783645303902,1,,1,0,1,Card,3,9,14.35,1397.92701625299,9,0
24684,Male,63,USA,Berlin,2024-06-20 00:00:00,2023-01-13 00:00:00,Email,Mobile,Monthly,0,14,10.0843638844967,3.77018380464414,0.45,0.11,,14.8240944741439,0,NEW20,4,0,3,Card,2,3,10.85,1436.4831499309,5,1
24685,Female,37,India,Delhi,2022-05-10 00:00:00,2024-08-26 00:00:00,Google Ads,Tablet,Annual,0,14,8.42103982430684,5.1829605934677,0.67,0.49,6.34597957585794,54.3505341199443,1,,0,0,0,BKash,2,10,27.11,1559.81120264635,6,1
24686,Male,44,Bangladesh,Berlin,2024-08-30 00:00:00,2024-05-09 00:00:00,Organic,Desktop,Annual,0,16,7.08866120701955,5.20685652106226,0.13,0.44,400.272706908907,86.7835410256491,0,NEW20,2,0,3,Card,,1,16.86,350.390951099867,8,0
24687,Male,29,UK,London,2024-08-18 00:00:00,2025-01-04 00:00:00,Organic,Desktop,Monthly,0,9,7.35189528066562,3.85604645805478,0.59,0.17,744.311646571117,1.05658167585275,1,,1,0,4,BKash,5,8,26.51,1111.63215235004,14,0
24688,Female,51,Bangladesh,Mumbai,2024-09-13 00:00:00,2024-08-30 00:00:00,Referral,Mobile,Annual,0,15,10.1557597048342,2.04982974738051,0.23,0.24,615.495794047413,61.3679534987053,0,,0,0,2,PayPal,5,8,7.89,1984.67335467866,5,0
